geom,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
0101000000F853E3A59B545940C976BE9F1A2FFB3F,1.699,101.322,322.7,1,1,2016-04-01,1845,Aqua,100,5.0       ,292.6,27.2
01010000003108AC1C5A545940B4C876BE9F1AFB3F,1.694,101.318,305.5,1.1,1,2016-04-01,1550,Terra,31,5.0       ,292.6,8.2
0101000000A245B6F3FD5459401F85EB51B81EFB3F,1.695,101.328,337.7,1.1,1,2016-04-01,1550,Terra,100,5.0       ,294.5,53.4
0101000000C74B378941485940EE7C3F355EBAF73F,1.483,101.129,306.4,1.1,1,2016-04-01,1550,Terra,45,5.0       ,292.7,8.3
0101000000AAF1D24D624859402FDD24068195F73F,1.474,101.131,306.1,1.1,1,2016-04-01,1550,Terra,42,5.0       ,292.9,8
010100000062105839B4985940B81E85EB51B8F63F,1.42,102.386,316.9,1.2,1.1,2016-04-01,1550,Terra,92,5.0       ,292.1,20
0101000000C520B0726899594023DBF97E6ABCF63F,1.421,102.397,403.8,1.2,1.1,2016-04-01,1550,Terra,100,5.0       ,297.2,361.6
0101000000355EBA490C9A5940F853E3A59BC4F63F,1.423,102.407,371.2,1.2,1.1,2016-04-01,1550,Terra,100,5.0       ,296.8,166.2
0101000000986E1283C09A594062105839B4C8F63F,1.424,102.418,315,1.2,1.1,2016-04-01,1550,Terra,87,5.0       ,293.9,17.1
010100000046B6F3FDD49859408FC2F5285C8FF63F,1.41,102.388,315.9,1.2,1.1,2016-04-01,1550,Terra,89,5.0       ,294.4,18.6
0101000000B6F3FDD478995940FA7E6ABC7493F63F,1.411,102.398,445.8,1.2,1.1,2016-04-01,1550,Terra,100,5.0       ,307.8,843.2
01010000001904560E2D9A5940CFF753E3A59BF63F,1.413,102.409,398,1.2,1.1,2016-04-01,1550,Terra,100,5.0       ,302.5,318.9
01010000007B14AE47E19A594039B4C876BE9FF63F,1.414,102.42,309.2,1.2,1.1,2016-04-01,1550,Terra,65,5.0       ,294.1,10.2
010100000062105839B46859400C022B8716D9F23F,1.178,101.636,307.2,1.1,1,2016-04-01,1550,Terra,52,5.0       ,293.6,9
0101000000E3A59BC42068594079E9263108ACF23F,1.167,101.627,307.9,1.1,1,2016-04-01,1550,Terra,57,5.0       ,293.2,9.9
010100000054E3A59BC4685940E3A59BC420B0F23F,1.168,101.637,318.4,1.1,1,2016-04-01,1550,Terra,96,5.0       ,293.8,22.1
0101000000C976BE9F1ABF5940E17A14AE47E1F03F,1.055,102.986,309.2,1.3,1.1,2016-04-01,1550,Terra,63,5.0       ,292.4,15.7
0101000000AC1C5A643BBF5940B81E85EB51B8F03F,1.045,102.988,305.5,1.3,1.1,2016-04-01,1550,Terra,16,5.0       ,291.4,11.2
0101000000CFF753E3A5C35940C3F5285C8FC2D53F,0.34,103.057,315.8,1.3,1.1,2016-04-01,1550,Terra,89,5.0       ,293.6,23.7
0101000000894160E5D06259406F1283C0CAA1FF3F,1.977,101.544,317.7,1.9,1.4,2016-04-01,0625,Aqua,68,5.0       ,294.9,32.7
010100000096438B6CE7635940AE47E17A14AEFF3F,1.98,101.561,317.7,1.9,1.4,2016-04-01,0625,Aqua,68,5.0       ,294.2,32
0101000000B81E85EB51485940C520B0726891F73F,1.473,101.13,316,2.1,1.4,2016-04-01,0625,Aqua,50,5.0       ,297.4,20.7
0101000000D578E92631605940DBF97E6ABC74F53F,1.341,101.503,317.3,2,1.4,2016-04-01,0625,Aqua,56,5.0       ,297.2,29.1
010100000060E5D022DB99594062105839B4C8F63F,1.424,102.404,319.7,1.7,1.3,2016-04-01,0625,Aqua,57,5.0       ,298.3,23.4
010100000052B81E85EB995940CFF753E3A59BF63F,1.413,102.405,411.3,1.7,1.3,2016-04-01,0625,Aqua,100,5.0       ,304.3,687.2
01010000007B14AE47E19A5940A4703D0AD7A3F63F,1.415,102.42,340.1,1.7,1.3,2016-04-01,0625,Aqua,90,5.0       ,297.7,88.9
01010000001D5A643BDF675940E3A59BC420B0F23F,1.168,101.623,325.2,2,1.4,2016-04-01,0625,Aqua,78,5.0       ,294.4,55.5
01010000001B2FDD240669594023DBF97E6ABCF23F,1.171,101.641,327.2,2,1.4,2016-04-01,0625,Aqua,80,5.0       ,290.5,64.6
0101000000C74B37894168594037894160E5D0F23F,1.176,101.629,327.8,2,1.4,2016-04-01,0625,Aqua,81,5.0       ,294.5,65.9
0101000000B81E85EB5168594039B4C876BE9FF23F,1.164,101.63,315,2,1.4,2016-04-01,0625,Aqua,35,5.0       ,293.5,25.3
01010000004A0C022B875E59404260E5D022DBED3F,0.933,101.477,314.6,2,1.4,2016-04-01,0625,Aqua,51,5.0       ,295.2,27.1
0101000000AE47E17A14B659402DB29DEFA7C6F13F,1.111,102.845,330,1.6,1.2,2016-04-01,0625,Aqua,83,5.0       ,301,43.5
0101000000A01A2FDD24B659402FDD24068195F13F,1.099,102.846,341.9,1.6,1.2,2016-04-01,0625,Aqua,91,5.0       ,298.4,86.1
0101000000EE7C3F355EBA5940C976BE9F1A2FF13F,1.074,102.912,318.6,1.6,1.2,2016-04-01,0625,Aqua,54,5.0       ,301.9,20.2
010100000083C0CAA145BE594062105839B4C8F03F,1.049,102.973,327.9,1.6,1.2,2016-04-01,0625,Aqua,43,5.0       ,300.7,38.2
0101000000BA490C022BBF594037894160E5D0F03F,1.051,102.987,347.6,1.6,1.2,2016-04-01,0625,Aqua,94,5.0       ,304.2,103.3
010100000077BE9F1A2FAD59402B8716D9CEF7EF3F,0.999,102.706,317.7,1.6,1.3,2016-04-01,0625,Aqua,40,5.0       ,299.4,19.4
0101000000AC1C5A643BBF5940A4703D0AD7A3F03F,1.04,102.988,336.4,1.6,1.2,2016-04-01,0625,Aqua,88,5.0       ,300.8,65.9
01010000001B2FDD2406895940AC1C5A643BDFEB3F,0.871,102.141,315.8,1.8,1.3,2016-04-01,0625,Aqua,28,5.0       ,297.7,23
01010000003D0AD7A370BD5940D9CEF753E3A5EF3F,0.989,102.96,318.4,1.6,1.2,2016-04-01,0625,Aqua,38,5.0       ,301.5,20.6
01010000007593180456BE594083C0CAA145B6EF3F,0.991,102.974,319.3,1.6,1.2,2016-04-01,0625,Aqua,39,5.0       ,302.1,21.4
01010000002DB29DEFA796594060E5D022DBF9EA3F,0.843,102.354,320.2,1.7,1.3,2016-04-01,0625,Aqua,23,5.0       ,301.3,23.4
0101000000AAF1D24D62A05940AE47E17A14AEEB3F,0.865,102.506,316.6,1.7,1.3,2016-04-01,0625,Aqua,61,5.0       ,299.6,22.7
0101000000DD240681957B59402FDD24068195E73F,0.737,101.931,316.7,1.9,1.3,2016-04-01,0625,Aqua,25,5.0       ,298.4,28.8
0101000000736891ED7CB759405EBA490C022BE73F,0.724,102.867,321,1.6,1.2,2016-04-01,0625,Aqua,52,5.0       ,301.8,19.8
0101000000986E1283C082594079E9263108ACE03F,0.521,102.043,314.9,1.9,1.3,2016-04-01,0625,Aqua,26,5.0       ,295.8,21.1
0101000000D122DBF97E825940BA490C022B87DE3F,0.477,102.039,317.5,1.9,1.3,2016-04-01,0625,Aqua,41,5.0       ,298.4,27.2
010100000085EB51B81ECD5940560E2DB29DEFE33F,0.623,103.205,317.4,1.5,1.2,2016-04-01,0625,Aqua,46,5.0       ,299.4,14.5
0101000000D578E92631C059407F6ABC749318E03F,0.503,103.003,315.5,1.6,1.2,2016-04-01,0625,Aqua,64,5.0       ,300.1,20.2
01010000003D0AD7A370E5594008AC1C5A643BAF3F,0.061,103.585,319.1,1.1,1,2016-04-01,0325,Terra,62,5.0       ,300.5,11.6
0101000000F0A7C64B37E159400AD7A3703D0AB73F,0.09,103.519,320,1.1,1.1,2016-04-01,0325,Terra,67,5.0       ,300.3,13.3
01010000008D976E1283A05940D9CEF753E3A5EB3F,0.864,102.508,320.7,1.3,1.1,2016-04-01,0325,Terra,57,5.0       ,301.8,19.1
01010000002B8716D9CE9F594083C0CAA145B6EB3F,0.866,102.497,320.1,1.3,1.1,2016-04-01,0325,Terra,50,5.0       ,301.6,18.5
010100000048E17A14AE6F5940666666666666F03F,1.025,101.745,313.6,1.4,1.2,2016-04-01,0325,Terra,55,5.0       ,297.6,13.7
0101000000560E2DB29DBF594062105839B4C8F03F,1.049,102.994,332,1.2,1.1,2016-04-01,0325,Terra,84,5.0       ,302.8,34.1
010100000048E17A14AEBF59408B6CE7FBA9F1F03F,1.059,102.995,328.6,1.2,1.1,2016-04-01,0325,Terra,77,5.0       ,303.2,26.5
0101000000D7A3703D0A675940E17A14AE47E1F43F,1.305,101.61,319.1,1.5,1.2,2016-04-01,0325,Terra,62,5.0       ,300.2,19.3
010100000046B6F3FDD46059401B2FDD240681F53F,1.344,101.513,320,1.5,1.2,2016-04-01,0325,Terra,53,5.0       ,300.6,20.7
0101000000B81E85EB51485940355EBA490C02FD3F,1.813,101.13,320.7,1.6,1.3,2016-04-01,0325,Terra,44,5.0       ,300.2,27.4
01010000009CC420B072785940F853E3A59BC4C03F,0.131,101.882,314.1,1.9,1.4,2016-04-01,0625,Aqua,60,5.0       ,295.9,22
0101000000B29DEFA7C67B59409A9999999999B9BF,-0.1,101.934,314.6,1.9,1.4,2016-04-01,0625,Aqua,62,5.0       ,296.9,25.1
01010000000AD7A3703DEA5940FCA9F1D24D62C03F,0.128,103.66,320.9,1.4,1.2,2016-04-01,0625,Aqua,73,5.0       ,297.9,23.1
01010000009CC420B072E05940AAF1D24D6210B83F,0.094,103.507,322.1,1.5,1.2,2016-04-01,0625,Aqua,75,5.0       ,297.1,28.7
0101000000AAF1D24D62785940022B8716D9CEC7BF,-0.186,101.881,315.7,2,1.4,2016-04-01,0625,Aqua,47,5.0       ,293.8,24.1
01010000000000000000A059408D976E1283C0D2BF,-0.293,102.5,320,1.8,1.3,2016-04-01,0625,Aqua,72,5.0       ,299.5,33.2
0101000000A8C64B3789C9594077BE9F1A2FDDD4BF,-0.326,103.149,314,1.6,1.2,2016-04-01,0625,Aqua,39,5.0       ,294.5,13.9
010100000023DBF97E6A9C594085EB51B81E85F53F,1.345,102.444,310.5,2.1,1.4,2016-04-02,0705,Aqua,0,5.0       ,274.5,22.6
0101000000508D976E128B594062105839B4C8F23F,1.174,102.173,318.9,1.9,1.4,2016-04-02,0705,Aqua,57,5.0       ,277.5,42.7
01010000005C8FC2F5288C594037894160E5D0F23F,1.176,102.19,317.8,2,1.4,2016-04-02,0705,Aqua,40,5.0       ,278.3,36.8
01010000007593180456B659406DE7FBA9F1D2F13F,1.114,102.849,314.9,2.2,1.4,2016-04-02,0705,Aqua,47,5.0       ,292,22.7
0101000000D7A3703D0ABF5940E17A14AE47E1F03F,1.055,102.985,325.6,2.2,1.5,2016-04-02,0705,Aqua,23,5.0       ,296.7,60.9
01010000005839B4C876965940DF4F8D976E12EB3F,0.846,102.351,321.5,2,1.4,2016-04-02,0705,Aqua,29,5.0       ,302.3,28.5
010100000062105839B4785940B0726891ED7CBF3F,0.123,101.886,322.9,1.8,1.3,2016-04-02,0705,Aqua,56,5.0       ,300.9,35.4
01010000005839B4C876B659404C37894160E5D03F,0.264,102.851,314.8,2.1,1.4,2016-04-02,0705,Aqua,40,5.0       ,295.4,23.7
0101000000931804560E5559404A0C022B8716FB3F,1.693,101.329,324.9,1.7,1.3,2016-04-02,0705,Aqua,78,5.0       ,288.9,40.8
01010000005C8FC2F528545940E17A14AE47E1FA3F,1.68,101.315,345.8,1.7,1.3,2016-04-02,0705,Aqua,93,5.0       ,292.1,112.1
010100000023DBF97E6AB45940C1CAA145B6F3D5BF,-0.343,102.819,311.8,3.1,1.7,2016-04-02,0410,Terra,39,5.0       ,292,41.6
0101000000736891ED7CB75940B4C876BE9F1ACFBF,-0.243,102.867,310.1,3.1,1.7,2016-04-02,0410,Terra,27,5.0       ,292.2,41.5
01010000001D5A643BDFB759405C8FC2F5285CCFBF,-0.245,102.873,310.9,3.1,1.7,2016-04-02,0410,Terra,26,5.0       ,292.2,42
01010000005A643BDF4F555940BA490C022B87A63F,0.044,101.333,311.6,2.3,1.5,2016-04-02,0410,Terra,50,5.0       ,293.8,26.2
0101000000B4C876BE9FB259403BDF4F8D976EB23F,0.072,102.791,312.9,3,1.7,2016-04-02,0410,Terra,54,5.0       ,293.6,45.3
01010000005EBA490C02B35940931804560E2DB23F,0.071,102.797,312,3,1.7,2016-04-02,0410,Terra,51,5.0       ,293.4,41
0101000000068195438BC45940C976BE9F1A2FD53F,0.331,103.071,336.7,1.1,1.1,2016-04-03,1830,Aqua,100,5.0       ,288.7,56.7
010100000096438B6CE7C359401D5A643BDF4FD53F,0.333,103.061,315.6,1.1,1.1,2016-04-03,1830,Aqua,89,5.0       ,287,21.3
0101000000E9263108ACC459406DE7FBA9F1D2D53F,0.341,103.073,308.9,1.1,1.1,2016-04-03,1830,Aqua,64,5.0       ,286.6,13.9
01010000009A9999999941594039B4C876BE9FF23F,1.164,101.025,326.6,1.6,1.2,2016-04-03,1830,Aqua,100,5.0       ,288.2,65.4
010100000062105839B44059400E2DB29DEFA7F23F,1.166,101.011,310.8,1.6,1.2,2016-04-03,1830,Aqua,72,5.0       ,287.6,28.9
0101000000736891ED7CBF5940CDCCCCCCCCCCF03F,1.05,102.992,306.4,1.2,1.1,2016-04-03,1830,Aqua,45,5.0       ,281.6,12.1
0101000000105839B4C8BE594037894160E5D0F03F,1.051,102.981,314,1.2,1.1,2016-04-03,1830,Aqua,84,5.0       ,281.9,21.5
010100000014AE47E17A54594021B0726891EDFA3F,1.683,101.32,308.4,1.5,1.2,2016-04-03,1830,Aqua,60,5.0       ,291.1,20.3
01010000003108AC1C5A0C59406F1283C0CAA10440,2.579,100.193,310.9,1.2,1.1,2016-04-03,1535,Terra,73,5.0       ,290.8,16.6
0101000000C74B378941105940F4FDD478E9260340,2.394,100.254,312.4,1.2,1.1,2016-04-03,1535,Terra,79,5.0       ,292,17.7
010100000096438B6CE7135940A4703D0AD7A30240,2.33,100.311,308.6,1.2,1.1,2016-04-03,1535,Terra,61,5.0       ,293.2,12.3
0101000000DBF97E6ABC4459401D5A643BDF4FF93F,1.582,101.074,305.5,1.1,1,2016-04-03,1535,Terra,20,5.0       ,292.9,6.7
0101000000CFF753E3A57B59405EBA490C022BF73F,1.448,101.932,306.2,1,1,2016-04-03,1535,Terra,42,5.0       ,292.6,6.5
0101000000713D0AD7A3985940B81E85EB51B8F63F,1.42,102.385,313.5,1,1,2016-04-03,1535,Terra,71,5.0       ,288.6,13.1
0101000000F0A7C64B3799594023DBF97E6ABCF63F,1.421,102.394,314.4,1,1,2016-04-03,1535,Terra,33,5.0       ,290.5,14.4
010100000062105839B4985940FA7E6ABC7493F63F,1.411,102.386,329.8,1,1,2016-04-03,1535,Terra,100,5.0       ,291.7,33.9
0101000000DF4F8D976E9A5940A4703D0AD7A3F63F,1.415,102.413,311.3,1,1,2016-04-03,1535,Terra,17,5.0       ,286.5,12.4
010100000033333333338B59400C022B8716D9F23F,1.178,102.175,306.8,1,1,2016-04-03,1535,Terra,48,5.0       ,284.5,8.1
0101000000B29DEFA7C68B5940E17A14AE47E1F23F,1.18,102.184,321.4,1,1,2016-04-03,1535,Terra,100,5.0       ,287.3,23.9
0101000000BC74931804BE5940E3A59BC420B0F03F,1.043,102.969,306.5,1,1,2016-04-03,1535,Terra,30,5.0       ,287.8,6
01010000003BDF4F8D97BE5940B81E85EB51B8F03F,1.045,102.978,328.2,1,1,2016-04-03,1535,Terra,100,5.0       ,293.2,30.4
0101000000BA490C022BBF594023DBF97E6ABCF03F,1.046,102.987,318.6,1,1,2016-04-03,1535,Terra,82,5.0       ,292.7,18.1
01010000006666666666B65940355EBA490C02CB3F,0.211,102.85,310.8,2.9,1.6,2016-04-03,0610,Aqua,24,5.0       ,286.4,31.2
010100000017D9CEF7538B5940CBA145B6F3FDF23F,1.187,102.177,324.6,2.3,1.5,2016-04-03,0315,Terra,76,5.0       ,296,57.5
0101000000B29DEFA7C68B594021B0726891EDF23F,1.183,102.184,329,2.3,1.5,2016-04-03,0315,Terra,48,5.0       ,296.5,74.1
0101000000EE7C3F355E8A59404260E5D022DBF73F,1.491,102.162,334.4,1.2,1.1,2016-04-04,0655,Aqua,86,5.0       ,303.6,33.2
01010000006F1283C0CA895940AE47E17A14AEF73F,1.48,102.153,327.2,1.2,1.1,2016-04-04,0655,Aqua,80,5.0       ,303.2,17.5
01010000001904560E2D9A5940CDCCCCCCCCCCF63F,1.425,102.409,360,1.2,1.1,2016-04-04,0655,Aqua,99,5.0       ,303.8,109.1
01010000001D5A643BDF8F59401283C0CAA145F63F,1.392,102.248,323.8,1.2,1.1,2016-04-04,0655,Aqua,59,5.0       ,302.5,19.2
01010000009A99999999995940CFF753E3A59BF63F,1.413,102.4,351.9,1.2,1.1,2016-04-04,0655,Aqua,96,5.0       ,308.8,79.1
0101000000560E2DB29D8F5940D34D62105839F63F,1.389,102.244,325.9,1.2,1.1,2016-04-04,0655,Aqua,0,5.0       ,303.8,22.1
010100000079E92631088C5940A245B6F3FDD4F23F,1.177,102.188,342.8,1.2,1.1,2016-04-04,0655,Aqua,72,5.0       ,298.7,49.2
0101000000A01A2FDD24B6594017D9CEF753E3F13F,1.118,102.846,331.9,1.3,1.1,2016-04-04,0655,Aqua,79,5.0       ,302.7,27.3
01010000009CC420B072785940F853E3A59BC4C03F,0.131,101.882,314.9,1.1,1.1,2016-04-04,0655,Aqua,18,5.0       ,285.8,13.5
0101000000CDCCCCCCCCD45940FCA9F1D24D62C03F,0.128,103.325,312.4,1.9,1.3,2016-04-04,0355,Terra,24,5.0       ,290.5,26.1
0101000000508D976E128B5940DF4F8D976E12DB3F,0.423,102.173,316.3,1.5,1.2,2016-04-04,0355,Terra,45,5.0       ,292.4,22.8
010100000079E9263108C45940CDCCCCCCCCCCD43F,0.325,103.063,314.9,1.8,1.3,2016-04-04,0355,Terra,25,5.0       ,286.8,18.4
010100000077BE9F1A2FC55940C74B37894160D53F,0.334,103.081,337.4,1.8,1.3,2016-04-04,0355,Terra,88,5.0       ,289.2,94
01010000005C8FC2F528C45940C520B0726891D53F,0.337,103.065,357.4,1.8,1.3,2016-04-04,0355,Terra,93,5.0       ,292.4,193.2
01010000002DB29DEFA7B65940FED478E92631E43F,0.631,102.854,310.2,1.7,1.3,2016-04-04,0355,Terra,23,5.0       ,287.4,17.2
01010000006DE7FBA9F18A59406ABC74931804EA3F,0.813,102.171,318.5,1.5,1.2,2016-04-04,0355,Terra,29,5.0       ,295.4,23
0101000000A4703D0AD743594021B0726891EDF23F,1.183,101.06,320.4,1.3,1.1,2016-04-04,0355,Terra,68,5.0       ,290.5,19.7
0101000000A4703D0AD79B59403F355EBA490CF03F,1.003,102.435,312.5,1.6,1.2,2016-04-04,0355,Terra,31,5.0       ,291.3,13.1
0101000000B29DEFA7C65B594025068195438BF23F,1.159,101.434,315.1,1.3,1.1,2016-04-04,0355,Terra,30,5.0       ,295.1,12.9
0101000000736891ED7CBF594023DBF97E6ABCF03F,1.046,102.992,317.1,1.7,1.3,2016-04-04,0355,Terra,56,5.0       ,291.4,25.5
0101000000560E2DB29DBF594021B0726891EDF03F,1.058,102.994,316.8,1.7,1.3,2016-04-04,0355,Terra,37,5.0       ,293.6,23.6
010100000083C0CAA145B65940D7A3703D0AD7F13F,1.115,102.848,316,1.7,1.3,2016-04-04,0355,Terra,39,5.0       ,293.1,21.6
01010000006666666666865940000000000000F63F,1.375,102.1,317.6,1.5,1.2,2016-04-04,0355,Terra,53,5.0       ,295.6,22.1
01010000002DB29DEFA75E5940B0726891ED7CF73F,1.468,101.479,314.7,1.3,1.1,2016-04-04,0355,Terra,44,5.0       ,292,15.5
0101000000DF4F8D976E9A5940B81E85EB51B8F63F,1.42,102.413,333,1.5,1.2,2016-04-04,0355,Terra,85,5.0       ,296.3,58.9
0101000000105839B4C85E5940A8C64B378941FA3F,1.641,101.481,322,1.3,1.1,2016-04-04,0355,Terra,61,5.0       ,292.6,17.2
01010000006891ED7C3F5559408B6CE7FBA9F1FA3F,1.684,101.332,319.9,1.3,1.1,2016-04-04,0355,Terra,34,5.0       ,292.4,14.7
01010000004C37894160555940B4C876BE9F1AFB3F,1.694,101.334,321.9,1.3,1.1,2016-04-04,0355,Terra,35,5.0       ,292.6,18.8
010100000023DBF97E6A1C5940560E2DB29DEFFF3F,1.996,100.444,306.4,1.2,1.1,2016-04-06,1905,Aqua,45,5.0       ,285.9,12.3
01010000000E2DB29DEF5F59403108AC1C5A64F53F,1.337,101.499,330.8,1,1,2016-04-06,0640,Aqua,83,5.0       ,293.5,30.3
0101000000B81E85EB513859401F85EB51B81EF33F,1.195,100.88,320.3,1.1,1,2016-04-06,0640,Aqua,57,5.0       ,297.9,11.7
010100000039B4C876BE8F5940D34D62105839F63F,1.389,102.246,323.3,1,1,2016-04-06,0640,Aqua,66,5.0       ,301.3,16.5
01010000004260E5D0226359408B6CE7FBA9F1EE3F,0.967,101.549,322.9,1,1,2016-04-06,0640,Aqua,74,5.0       ,301.8,16.6
01010000001283C0CAA1B5594096438B6CE7FBF13F,1.124,102.838,328.1,1,1,2016-04-06,0640,Aqua,57,5.0       ,301.4,17.7
010100000091ED7C3F35B659406ABC74931804F23F,1.126,102.847,335.4,1,1,2016-04-06,0640,Aqua,73,5.0       ,301.6,29.3
0101000000F6285C8FC2B55940D7A3703D0AD7F13F,1.115,102.84,327.6,1,1,2016-04-06,0640,Aqua,40,5.0       ,303.1,16.4
01010000007593180456B65940AC1C5A643BDFF13F,1.117,102.849,332,1,1,2016-04-06,0640,Aqua,58,5.0       ,305.8,23.4
01010000001F85EB51B8BE5940CBA145B6F3FDF03F,1.062,102.98,353.6,1,1,2016-04-06,0640,Aqua,97,5.0       ,306.6,63.5
01010000009EEFA7C64BBF5940A01A2FDD2406F13F,1.064,102.989,340.3,1,1,2016-04-06,0640,Aqua,86,5.0       ,304.1,35.7
0101000000022B8716D9BE59400C022B8716D9F03F,1.053,102.982,339.8,1,1,2016-04-06,0640,Aqua,83,5.0       ,306.5,35.4
01010000008195438B6CBF5940E17A14AE47E1F03F,1.055,102.991,338.9,1,1,2016-04-06,0640,Aqua,83,5.0       ,309.1,35.7
01010000000E2DB29DEFBF59404C37894160E5F03F,1.056,102.999,324.9,1,1,2016-04-06,0640,Aqua,37,5.0       ,305.4,17
01010000006891ED7C3FAD594014AE47E17A14F03F,1.005,102.707,321.2,1,1,2016-04-06,0640,Aqua,0,5.0       ,302.6,13.8
0101000000F4FDD478E9BE59404E62105839B4F03F,1.044,102.983,328.1,1,1,2016-04-06,0640,Aqua,17,5.0       ,305.2,17
010100000066666666662E5940E7FBA9F1D24DD23F,0.286,100.725,316.5,1.1,1.1,2016-04-06,0640,Aqua,51,5.0       ,296.4,10.5
0101000000AAF1D24D62C05940295C8FC2F528E03F,0.505,103.006,322.6,1,1,2016-04-06,0640,Aqua,75,5.0       ,305.5,16.1
0101000000295C8FC2F5C05940FED478E92631E03F,0.506,103.015,318.2,1,1,2016-04-06,0640,Aqua,48,5.0       ,302.9,10.7
0101000000F0A7C64B37A959409EEFA7C64B37D13F,0.269,102.644,314.4,1,1,2016-04-06,0640,Aqua,37,5.0       ,297,9.1
01010000007F6ABC7493C0594025068195438BD43F,0.321,103.009,331.9,1,1,2016-04-06,0640,Aqua,0,5.0       ,302.5,24.1
010100000077BE9F1A2FB55940894160E5D022CB3F,0.212,102.831,322.7,1,1,2016-04-06,0640,Aqua,51,5.0       ,303.3,14.1
0101000000C976BE9F1AB759401283C0CAA145B63F,0.087,102.861,314.6,1,1,2016-04-06,0640,Aqua,62,5.0       ,299.2,9.3
0101000000DF4F8D976ECA594075931804560ED5BF,-0.329,103.163,313.9,1.2,1.1,2016-04-06,0345,Terra,60,5.0       ,295.8,10.9
01010000000AD7A3703DCA594023DBF97E6ABCD4BF,-0.324,103.16,317.8,1.2,1.1,2016-04-06,0345,Terra,28,5.0       ,297.6,13.3
0101000000F853E3A59B8C5940508D976E1283E43F,0.641,102.197,312.4,1,1,2016-04-06,0345,Terra,51,5.0       ,295.3,8.7
0101000000931804560E8D594023DBF97E6ABCE43F,0.648,102.204,313.5,1,1,2016-04-06,0345,Terra,26,5.0       ,294.6,8.3
01010000009CC420B0726859406DE7FBA9F1D2E93F,0.807,101.632,315.3,1,1,2016-04-06,0345,Terra,38,5.0       ,297.5,9.1
010100000060E5D022DB795940355EBA490C02EF3F,0.969,101.904,316.9,1,1,2016-04-06,0345,Terra,61,5.0       ,298,11.7
010100000004560E2DB2BD5940D7A3703D0AD7EF3F,0.995,102.964,315,1.1,1,2016-04-06,0345,Terra,46,5.0       ,293.8,11.1
0101000000E9263108AC9C5940C520B0726891F53F,1.348,102.448,324,1,1,2016-04-06,0345,Terra,62,5.0       ,301.9,17
01010000009A99999999995940643BDF4F8D97F63F,1.412,102.4,338.6,1,1,2016-04-06,0345,Terra,77,5.0       ,299.8,40.4
01010000001B2FDD2406995940CFF753E3A59BF63F,1.413,102.391,324.3,1,1,2016-04-06,0345,Terra,68,5.0       ,299,18.2
01010000007B14AE47E19A5940E3A59BC420B0F63F,1.418,102.42,325.9,1,1,2016-04-06,0345,Terra,79,5.0       ,298.1,19.1
0101000000FCA9F1D24D9A59404E62105839B4F63F,1.419,102.411,339.7,1,1,2016-04-06,0345,Terra,90,5.0       ,302.2,41.9
01010000003BDF4F8D97D6594025068195438BE03F,0.517,103.353,319.3,2,1.4,2016-04-07,1510,Terra,98,5.0       ,289.3,62.8
01010000007F6ABC7493D05940D578E9263108DC3F,0.438,103.259,307.9,2.1,1.4,2016-04-07,1510,Terra,55,5.0       ,285,34.9
010100000062105839B4D05940D578E9263108DC3F,0.438,103.261,305.9,1.2,1.1,2016-04-08,1850,Aqua,39,5.0       ,282.3,13.8
01010000002DB29DEFA7D659407B14AE47E17AE03F,0.515,103.354,308.8,1.2,1.1,2016-04-08,1850,Aqua,63,5.0       ,285.3,15.8
01010000001904560E2D8A5940C3F5285C8FC2F73F,1.485,102.159,314.5,1.4,1.2,2016-04-08,0630,Aqua,61,5.0       ,279.6,17.7
0101000000AC1C5A643B6F5940666666666666F03F,1.025,101.738,311.2,1.5,1.2,2016-04-08,0630,Aqua,47,5.0       ,292.5,14
01010000006ABC7493186C5940E7FBA9F1D24DEE3F,0.947,101.689,311.7,1.5,1.2,2016-04-08,0630,Aqua,39,5.0       ,292.6,13.6
01010000001F85EB51B8BE594060E5D022DBF9F03F,1.061,102.98,323.9,1.2,1.1,2016-04-08,0630,Aqua,21,5.0       ,296.1,18.3
01010000007B14AE47E1825940FA7E6ABC7493E03F,0.518,102.045,315.4,1.4,1.2,2016-04-08,0630,Aqua,64,5.0       ,295.7,19.9
01010000004A0C022B87B659407D3F355EBA49E43F,0.634,102.852,315.2,1.3,1.1,2016-04-08,0630,Aqua,60,5.0       ,293,16.3
0101000000A8C64B37899159406ABC74931804DE3F,0.469,102.274,314.9,1.4,1.2,2016-04-08,0630,Aqua,42,5.0       ,295.1,16.2
0101000000FED478E926B1594085EB51B81E85D33F,0.305,102.768,314.1,1.3,1.1,2016-04-08,0630,Aqua,47,5.0       ,296.4,12.5
010100000023DBF97E6AD459401283C0CAA145B63F,0.087,103.319,318.8,1.2,1.1,2016-04-08,0630,Aqua,60,5.0       ,296.8,14.6
0101000000B6F3FDD478C95940CDCCCCCCCCCCD4BF,-0.325,103.148,317,1.2,1.1,2016-04-08,0630,Aqua,44,5.0       ,295.7,12.8
01010000001904560E2DCA594079E9263108ACD4BF,-0.323,103.159,316.2,1.2,1.1,2016-04-08,0630,Aqua,41,5.0       ,295,11.6
01010000003BDF4F8D97AE594048E17A14AE47D9BF,-0.395,102.728,318.5,1.3,1.1,2016-04-08,0630,Aqua,53,5.0       ,297.5,21.8
